reading_id,sensor_id,location,timestamp,temperature_celsius,humidity_percent,pressure_hpa,battery_level,signal_strength
READ_00000262,SENSOR_041,Warehouse_1,2024-09-01T21:50:00,19.98,52.03,1011.27,79,-54
READ_00000263,SENSOR_035,Office_Floor_1,2024-09-01T21:55:00,18.01,37.69,1017.11,40,-70
READ_00000264,SENSOR_021,Warehouse_1,2024-09-01T22:00:00,21.73,40.03,1013.86,37,-63
READ_00000265,SENSOR_011,Warehouse_1,2024-09-01T22:05:00,27.48,48.21,1011.45,57,-54
READ_00000266,SENSOR_002,Warehouse_2,2024-09-01T22:10:00,21.77,54.24,1017.14,98,-55
READ_00000267,SENSOR_015,Building_A,2024-09-01T22:15:00,22.99,40.38,1018.68,57,-56
READ_00000268,SENSOR_003,Office_Floor_1,2024-09-01T22:20:00,17.57,50.65,1011.56,30,-64
READ_00000269,SENSOR_014,Warehouse_1,2024-09-01T22:25:00,23.5,53.03,1005.6,91,-85
READ_00000270,SENSOR_016,Building_A,2024-09-01T22:30:00,24.57,59.08,1018.1,71,-51
READ_00000271,SENSOR_008,Building_B,2024-09-01T22:35:00,18.52,47.53,1019.34,77,-89
READ_00000272,SENSOR_032,Office_Floor_1,2024-09-01T22:40:00,18.98,44.71,1012.74,84,-86
READ_00000273,SENSOR_008,Warehouse_1,2024-09-01T22:45:00,21.05,47.16,1010.87,89,-70
READ_00000274,SENSOR_024,Office_Floor_2,2024-09-01T22:50:00,21.12,43.78,1002.16,22,-85
READ_00000275,SENSOR_030,Building_A,2024-09-01T22:55:00,31.35,51.51,1015.08,64,-45
READ_00000276,SENSOR_010,Building_B,2024-09-01T23:00:00,17.29,49.19,1013.11,84,-60
READ_00000277,SENSOR_046,Warehouse_2,2024-09-01T23:05:00,26.35,44.08,1015.66,96,-56
READ_00000278,SENSOR_008,Office_Floor_1,2024-09-01T23:10:00,25.76,56.12,1006.54,64,-47
READ_00000279,SENSOR_037,Building_B,2024-09-01T23:15:00,19.55,37.24,1007.44,33,-71
READ_00000280,SENSOR_031,Building_B,2024-09-01T23:20:00,22.96,59.99,1012.67,41,-40
READ_00000281,SENSOR_038,Warehouse_1,2024-09-01T23:25:00,22.14,38.55,1009.71,39,-75
READ_00000282,SENSOR_048,Office_Floor_1,2024-09-01T23:30:00,15.67,39.17,1015.32,20,-39
READ_00000283,SENSOR_001,Building_A,2024-09-01T23:35:00,25.22,39.76,1010.12,40,-52
READ_00000284,SENSOR_026,Warehouse_1,2024-09-01T23:40:00,23.5,21.97,1009.56,32,-44
READ_00000285,SENSOR_021,Building_B,2024-09-01T23:45:00,16.63,52.12,1016.96,65,-77
READ_00000286,SENSOR_012,Office_Floor_1,2024-09-01T23:50:00,22.25,52.75,1013.32,41,-73
READ_00000287,SENSOR_024,Building_B,2024-09-01T23:55:00,21.47,48.84,1010.18,58,-67
READ_00000288,SENSOR_001,Office_Floor_1,2024-09-02T00:00:00,25.68,37.91,1012.49,51,-52
READ_00000289,SENSOR_013,Building_A,2024-09-02T00:05:00,25.05,38.18,1004.31,80,-49
READ_00000290,SENSOR_004,Warehouse_1,2024-09-02T00:10:00,22.09,43.42,1016.11,55,-52
READ_00000291,SENSOR_031,Office_Floor_2,2024-09-02T00:15:00,24.19,40.78,1016.07,22,-62
READ_00000292,SENSOR_024,Warehouse_1,2024-09-02T00:20:00,20.37,70.48,1017.38,76,-83
READ_00000293,SENSOR_021,Office_Floor_2,2024-09-02T00:25:00,18.67,36.73,1019.82,47,-57
READ_00000294,SENSOR_004,Office_Floor_1,2024-09-02T00:30:00,15.65,32.48,1009.04,23,-33
READ_00000295,SENSOR_009,Building_A,2024-09-02T00:35:00,20.88,47.35,1012.56,57,-70
READ_00000296,SENSOR_034,Warehouse_2,2024-09-02T00:40:00,20.89,35.92,1012.72,100,-90
READ_00000297,SENSOR_005,Building_A,2024-09-02T00:45:00,24.57,30.34,1011.92,26,-80
READ_00000298,SENSOR_037,Building_B,2024-09-02T00:50:00,18.44,62.91,1015.78,93,-35
READ_00000299,SENSOR_003,Office_Floor_2,2024-09-02T00:55:00,20.78,41.56,1014.09,53,-90
READ_00000300,SENSOR_014,Warehouse_2,2024-09-02T01:00:00,19.05,54.25,1014.68,95,-71
READ_00000301,SENSOR_009,Office_Floor_1,2024-09-02T01:05:00,25.76,30.37,1017.29,37,-70
READ_00000302,SENSOR_035,Building_B,2024-09-02T01:10:00,16.54,52.98,1013.06,96,-35
READ_00000303,SENSOR_011,Warehouse_2,2024-09-02T01:15:00,22.69,51.27,1014.62,79,-64
READ_00000304,SENSOR_041,Warehouse_1,2024-09-02T01:20:00,20.44,56.11,1014.9,80,-60
READ_00000305,SENSOR_017,Office_Floor_1,2024-09-02T01:25:00,26.52,71.46,1002.33,83,-83
READ_00000306,SENSOR_050,Warehouse_1,2024-09-02T01:30:00,21.37,38.14,1013.84,84,-56
READ_00000307,SENSOR_045,Building_A,2024-09-02T01:35:00,23.43,51.46,1014.05,46,-32
READ_00000308,SENSOR_033,Office_Floor_2,2024-09-02T01:40:00,22.47,46.24,1017.69,86,-55
READ_00000309,SENSOR_042,Building_B,2024-09-02T01:45:00,18.75,37.35,1012.26,100,-76
READ_00000310,SENSOR_045,Warehouse_2,2024-09-02T01:50:00,26.24,34.82,1014.54,81,-73
READ_00000311,SENSOR_004,Warehouse_2,2024-09-02T01:55:00,16.34,54.61,998.47,64,-83
READ_00000312,SENSOR_017,Building_A,2024-09-02T02:00:00,23.95,46.87,1011.01,90,-38
READ_00000313,SENSOR_041,Building_B,2024-09-02T02:05:00,19.48,34.5,1015.71,99,-89
READ_00000314,SENSOR_026,Office_Floor_2,2024-09-02T02:10:00,24.75,52.81,1002.42,55,-58
READ_00000315,SENSOR_008,Building_B,2024-09-02T02:15:00,22.16,24.23,1011.08,42,-37
READ_00000316,SENSOR_043,Warehouse_2,2024-09-02T02:20:00,24.96,63.39,1008.62,84,-83
READ_00000317,SENSOR_032,Office_Floor_1,2024-09-02T02:25:00,24.48,41.36,1010.38,38,-39
READ_00000318,SENSOR_013,Warehouse_2,2024-09-02T02:30:00,22.63,29.89,1016.35,69,-76
READ_00000319,SENSOR_045,Building_B,2024-09-02T02:35:00,23.73,37.24,1009.54,91,-39
READ_00000320,SENSOR_040,Building_B,2024-09-02T02:40:00,19.87,45.29,1016.8,37,-85
READ_00000321,SENSOR_042,Building_A,2024-09-02T02:45:00,24.97,42.06,1013.27,92,-75
READ_00000322,SENSOR_041,Office_Floor_2,2024-09-02T02:50:00,23.06,24.08,1010.61,67,-39
READ_00000323,SENSOR_004,Building_A,2024-09-02T02:55:00,19.02,34.93,1007.44,72,-88
READ_00000324,SENSOR_028,Warehouse_1,2024-09-02T03:00:00,30.71,41.77,1015.43,52,-32
READ_00000325,SENSOR_011,Office_Floor_2,2024-09-02T03:05:00,25.16,54.18,1016.32,22,-37
READ_00000326,SENSOR_021,Building_A,2024-09-02T03:10:00,19.06,51.86,1025.83,91,-52
READ_00000327,SENSOR_004,Building_B,2024-09-02T03:15:00,22.28,42.5,1011.79,74,-31
READ_00000328,SENSOR_001,Building_B,2024-09-02T03:20:00,25.77,59.78,1013.51,75,-44
READ_00000329,SENSOR_031,Building_B,2024-09-02T03:25:00,23.86,47.62,1015.73,52,-67
READ_00000330,SENSOR_001,Office_Floor_1,2024-09-02T03:30:00,23.33,52.22,1009.74,80,-72
READ_00000331,SENSOR_023,Office_Floor_1,2024-09-02T03:35:00,24.15,46.27,1020.1,92,-45
READ_00000332,SENSOR_021,Warehouse_2,2024-09-02T03:40:00,21.98,44.42,1013.0,68,-74
READ_00000333,SENSOR_001,Office_Floor_1,2024-09-02T03:45:00,19.14,52.29,1004.7,58,-30
READ_00000334,SENSOR_019,Warehouse_1,2024-09-02T03:50:00,20.28,36.4,1000.24,72,-32
READ_00000335,SENSOR_010,Warehouse_2,2024-09-02T03:55:00,22.06,62.22,1011.22,30,-39
READ_00000336,SENSOR_016,Warehouse_2,2024-09-02T04:00:00,21.8,57.04,1020.27,77,-68
READ_00000337,SENSOR_029,Office_Floor_2,2024-09-02T04:05:00,23.84,44.6,1008.95,70,-31
READ_00000338,SENSOR_044,Office_Floor_1,2024-09-02T04:10:00,19.87,37.33,1012.68,96,-83
READ_00000339,SENSOR_037,Warehouse_2,2024-09-02T04:15:00,27.11,68.95,1011.57,43,-51
READ_00000340,SENSOR_007,Office_Floor_2,2024-09-02T04:20:00,22.48,56.96,1016.23,32,-81
READ_00000341,SENSOR_008,Warehouse_1,2024-09-02T04:25:00,25.9,52.88,1016.07,87,-85
READ_00000342,SENSOR_035,Building_B,2024-09-02T04:30:00,25.83,43.69,1016.65,84,-72
READ_00000343,SENSOR_024,Building_A,2024-09-02T04:35:00,24.88,34.5,1009.81,48,-86
READ_00000344,SENSOR_037,Office_Floor_1,2024-09-02T04:40:00,22.85,39.51,1023.06,72,-72
READ_00000345,SENSOR_002,Warehouse_1,2024-09-02T04:45:00,21.48,60.59,1009.22,54,-74
READ_00000346,SENSOR_018,Warehouse_2,2024-09-02T04:50:00,22.97,53.78,1005.52,81,-49
READ_00000347,SENSOR_030,Building_A,2024-09-02T04:55:00,25.06,38.91,1013.6,29,-82
READ_00000348,SENSOR_030,Warehouse_2,2024-09-02T05:00:00,22.4,38.65,1006.89,58,-79
READ_00000349,SENSOR_022,Warehouse_2,2024-09-02T05:05:00,24.74,50.17,1009.06,89,-86
READ_00000350,SENSOR_029,Warehouse_1,2024-09-02T05:10:00,19.77,34.26,1019.07,24,-77
READ_00000351,SENSOR_047,Office_Floor_2,2024-09-02T05:15:00,19.88,35.55,1008.7,32,-54
READ_00000352,SENSOR_044,Warehouse_1,2024-09-02T05:20:00,25.22,41.8,1010.74,43,-60
READ_00000353,SENSOR_013,Office_Floor_2,2024-09-02T05:25:00,23.17,63.79,1016.21,93,-40
READ_00000354,SENSOR_018,Warehouse_1,2024-09-02T05:30:00,18.83,64.23,1007.29,56,-37
READ_00000355,SENSOR_037,Office_Floor_2,2024-09-02T05:35:00,19.61,50.79,1010.07,75,-90
READ_00000356,SENSOR_033,Warehouse_2,2024-09-02T05:40:00,21.8,45.24,1011.92,59,-35
READ_00000357,SENSOR_041,Building_B,2024-09-02T05:45:00,21.59,31.22,1018.95,71,-61
READ_00000358,SENSOR_040,Building_A,2024-09-02T05:50:00,14.87,52.68,1015.03,24,-39
READ_00000359,SENSOR_023,Warehouse_2,2024-09-02T05:55:00,14.88,54.58,1018.37,58,-39
READ_00000360,SENSOR_029,Warehouse_1,2024-09-02T06:00:00,23.77,32.18,1010.41,59,-88
READ_00000361,SENSOR_031,Office_Floor_2,2024-09-02T06:05:00,21.85,42.82,1006.76,68,-57
READ_00000362,SENSOR_019,Office_Floor_2,2024-09-02T06:10:00,24.36,50.41,1005.21,71,-32
READ_00000363,SENSOR_034,Office_Floor_1,2024-09-02T06:15:00,22.03,42.25,1005.41,35,-74
READ_00000364,SENSOR_009,Warehouse_1,2024-09-02T06:20:00,19.67,46.91,1018.85,90,-78
READ_00000365,SENSOR_043,Building_B,2024-09-02T06:25:00,18.09,33.76,1007.57,91,-79
READ_00000366,SENSOR_045,Warehouse_2,2024-09-02T06:30:00,22.62,40.45,1008.66,63,-47
READ_00000367,SENSOR_011,Building_A,2024-09-02T06:35:00,27.45,37.88,1020.33,78,-52
READ_00000368,SENSOR_036,Building_A,2024-09-02T06:40:00,21.33,50.74,1016.59,39,-69
READ_00000369,SENSOR_002,Warehouse_1,2024-09-02T06:45:00,23.44,57.0,1012.67,26,-62
READ_00000370,SENSOR_031,Building_A,2024-09-02T06:50:00,22.58,62.32,1013.56,29,-62
READ_00000371,SENSOR_009,Warehouse_2,2024-09-02T06:55:00,21.72,44.3,1019.91,86,-42
READ_00000372,SENSOR_049,Warehouse_2,2024-09-02T07:00:00,24.15,31.38,1011.29,26,-56
READ_00000373,SENSOR_006,Building_B,2024-09-02T07:05:00,23.13,24.75,1004.3,97,-60
READ_00000374,SENSOR_043,Building_B,2024-09-02T07:10:00,20.77,48.16,1013.14,100,-45
READ_00000375,SENSOR_033,Warehouse_2,2024-09-02T07:15:00,23.28,60.74,1018.37,83,-67
READ_00000376,SENSOR_014,Building_A,2024-09-02T07:20:00,22.14,41.16,1019.83,28,-82
READ_00000377,SENSOR_028,Warehouse_2,2024-09-02T07:25:00,20.78,68.98,1006.96,68,-30
READ_00000378,SENSOR_012,Office_Floor_1,2024-09-02T07:30:00,16.24,31.39,1018.42,47,-38
READ_00000379,SENSOR_033,Building_B,2024-09-02T07:35:00,23.62,26.46,1017.97,89,-82
READ_00000380,SENSOR_006,Warehouse_2,2024-09-02T07:40:00,22.74,52.34,1014.14,30,-68
READ_00000381,SENSOR_032,Office_Floor_1,2024-09-02T07:45:00,23.65,44.33,1011.43,23,-80
READ_00000382,SENSOR_016,Building_A,2024-09-02T07:50:00,24.07,44.87,1015.84,52,-38
READ_00000383,SENSOR_005,Warehouse_1,2024-09-02T07:55:00,18.93,53.04,1013.96,60,-80
READ_00000384,SENSOR_042,Office_Floor_2,2024-09-02T08:00:00,20.07,48.31,1011.92,26,-34
READ_00000385,SENSOR_013,Warehouse_2,2024-09-02T08:05:00,24.93,55.1,1003.5,38,-57
READ_00000386,SENSOR_006,Warehouse_2,2024-09-02T08:10:00,27.72,44.72,1014.65,73,-71
READ_00000387,SENSOR_033,Building_A,2024-09-02T08:15:00,25.49,42.93,1018.86,70,-64
READ_00000388,SENSOR_035,Building_A,2024-09-02T08:20:00,14.95,51.53,1010.56,54,-80
READ_00000389,SENSOR_004,Building_A,2024-09-02T08:25:00,22.27,60.49,1019.64,94,-60
READ_00000390,SENSOR_021,Warehouse_1,2024-09-02T08:30:00,24.71,55.5,1017.5,74,-56
READ_00000391,SENSOR_037,Building_B,2024-09-02T08:35:00,23.43,33.51,1011.1,70,-59
READ_00000392,SENSOR_032,Building_A,2024-09-02T08:40:00,22.75,43.52,1013.01,49,-51
READ_00000393,SENSOR_016,Building_A,2024-09-02T08:45:00,20.55,48.63,1017.54,77,-36
READ_00000394,SENSOR_041,Warehouse_1,2024-09-02T08:50:00,15.73,52.15,1013.93,87,-75
READ_00000395,SENSOR_010,Building_B,2024-09-02T08:55:00,23.07,49.88,1002.37,73,-46
READ_00000396,SENSOR_025,Warehouse_2,2024-09-02T09:00:00,16.91,49.04,1008.58,81,-86
READ_00000397,SENSOR_021,Office_Floor_2,2024-09-02T09:05:00,21.67,47.56,1017.67,82,-57
READ_00000398,SENSOR_032,Building_B,2024-09-02T09:10:00,19.68,34.98,1017.22,31,-54
READ_00000399,SENSOR_026,Building_B,2024-09-02T09:15:00,23.35,40.52,1009.3,46,-47
READ_00000400,SENSOR_037,Building_B,2024-09-02T09:20:00,24.82,50.59,1017.11,98,-51
READ_00000401,SENSOR_048,Building_B,2024-09-02T09:25:00,19.86,40.67,1014.08,35,-42
READ_00000402,SENSOR_021,Building_A,2024-09-02T09:30:00,21.94,39.25,1013.73,64,-71
READ_00000403,SENSOR_021,Warehouse_1,2024-09-02T09:35:00,23.48,54.5,1016.97,80,-78
READ_00000404,SENSOR_038,Warehouse_1,2024-09-02T09:40:00,21.98,42.99,1014.93,51,-52
READ_00000405,SENSOR_027,Building_B,2024-09-02T09:45:00,23.84,34.86,1011.94,93,-87
READ_00000406,SENSOR_001,Office_Floor_2,2024-09-02T09:50:00,20.71,50.81,1013.22,36,-55
READ_00000407,SENSOR_046,Building_A,2024-09-02T09:55:00,19.25,66.73,1017.38,50,-83
READ_00000408,SENSOR_022,Building_A,2024-09-02T10:00:00,25.4,50.36,1011.11,56,-68
READ_00000409,SENSOR_006,Building_A,2024-09-02T10:05:00,25.43,56.87,1017.79,33,-58
READ_00000410,SENSOR_034,Office_Floor_1,2024-09-02T10:10:00,22.3,72.11,1014.78,47,-40
READ_00000411,SENSOR_029,Warehouse_1,2024-09-02T10:15:00,16.49,41.31,1015.74,45,-45
READ_00000412,SENSOR_006,Building_B,2024-09-02T10:20:00,21.12,45.09,1009.64,58,-75
READ_00000413,SENSOR_012,Warehouse_1,2024-09-02T10:25:00,21.48,41.55,1021.48,70,-49
READ_00000414,SENSOR_007,Building_A,2024-09-02T10:30:00,27.53,37.21,1021.98,26,-50
READ_00000415,SENSOR_017,Warehouse_2,2024-09-02T10:35:00,25.14,57.45,1015.8,74,-32
READ_00000416,SENSOR_007,Office_Floor_1,2024-09-02T10:40:00,17.85,52.87,1010.44,31,-66
READ_00000417,SENSOR_014,Building_B,2024-09-02T10:45:00,23.96,58.66,1006.37,83,-31
READ_00000418,SENSOR_037,Office_Floor_1,2024-09-02T10:50:00,20.62,36.24,1008.74,66,-37
READ_00000419,SENSOR_035,Building_A,2024-09-02T10:55:00,20.82,65.7,1018.62,46,-46
READ_00000420,SENSOR_041,Office_Floor_1,2024-09-02T11:00:00,18.49,54.47,1019.08,23,-70
READ_00000421,SENSOR_009,Office_Floor_2,2024-09-02T11:05:00,26.63,46.4,1015.12,27,-87
READ_00000422,SENSOR_003,Office_Floor_1,2024-09-02T11:10:00,19.3,54.48,1014.39,47,-85
READ_00000423,SENSOR_034,Office_Floor_2,2024-09-02T11:15:00,21.01,43.3,1016.54,56,-69
READ_00000424,SENSOR_011,Warehouse_1,2024-09-02T11:20:00,22.13,64.36,1016.13,58,-45
READ_00000425,SENSOR_025,Office_Floor_2,2024-09-02T11:25:00,20.1,43.49,1018.08,67,-68
READ_00000426,SENSOR_002,Warehouse_2,2024-09-02T11:30:00,25.98,36.41,1002.35,56,-71
READ_00000427,SENSOR_007,Office_Floor_2,2024-09-02T11:35:00,17.43,71.81,1012.65,87,-79
READ_00000428,SENSOR_002,Building_B,2024-09-02T11:40:00,19.46,45.54,1014.56,97,-81
READ_00000429,SENSOR_027,Building_A,2024-09-02T11:45:00,20.61,31.27,1014.01,33,-40
READ_00000430,SENSOR_043,Building_A,2024-09-02T11:50:00,23.41,42.64,1005.35,59,-60
READ_00000431,SENSOR_006,Warehouse_1,2024-09-02T11:55:00,24.56,35.32,1004.2,91,-71
READ_00000432,SENSOR_021,Building_A,2024-09-02T12:00:00,26.87,57.25,1015.71,31,-48
READ_00000433,SENSOR_045,Warehouse_2,2024-09-02T12:05:00,24.35,41.71,1004.55,91,-77
READ_00000434,SENSOR_020,Warehouse_2,2024-09-02T12:10:00,26.17,34.19,1017.56,49,-71
READ_00000435,SENSOR_006,Office_Floor_1,2024-09-02T12:15:00,20.6,40.19,1010.29,97,-39
READ_00000436,SENSOR_050,Office_Floor_1,2024-09-02T12:20:00,23.51,46.32,1008.62,79,-73
READ_00000437,SENSOR_024,Warehouse_2,2024-09-02T12:25:00,22.22,37.96,1008.13,29,-65
READ_00000438,SENSOR_006,Building_A,2024-09-02T12:30:00,20.01,43.42,1007.67,49,-49
READ_00000439,SENSOR_018,Office_Floor_2,2024-09-02T12:35:00,25.77,40.45,1007.57,76,-54
READ_00000440,SENSOR_026,Building_A,2024-09-02T12:40:00,23.56,23.65,1019.14,67,-42
READ_00000441,SENSOR_045,Building_B,2024-09-02T12:45:00,20.49,33.96,1010.74,46,-59
READ_00000442,SENSOR_005,Warehouse_2,2024-09-02T12:50:00,21.72,44.92,1023.25,91,-37
READ_00000443,SENSOR_038,Building_A,2024-09-02T12:55:00,22.44,47.15,1008.7,47,-88
READ_00000444,SENSOR_034,Building_B,2024-09-02T13:00:00,17.1,53.17,1002.14,78,-71
READ_00000445,SENSOR_012,Warehouse_2,2024-09-02T13:05:00,23.01,38.9,1015.8,33,-46
READ_00000446,SENSOR_021,Building_B,2024-09-02T13:10:00,19.4,38.22,1016.51,65,-45
READ_00000447,SENSOR_022,Warehouse_1,2024-09-02T13:15:00,23.31,49.53,1007.23,51,-74
READ_00000448,SENSOR_009,Building_B,2024-09-02T13:20:00,24.85,35.34,1016.61,80,-62
READ_00000449,SENSOR_023,Office_Floor_2,2024-09-02T13:25:00,17.13,43.56,1012.45,66,-72
READ_00000450,SENSOR_042,Warehouse_2,2024-09-02T13:30:00,20.38,48.41,1015.46,93,-51
READ_00000451,SENSOR_021,Office_Floor_2,2024-09-02T13:35:00,27.21,50.0,1005.59,67,-30
READ_00000452,SENSOR_007,Office_Floor_2,2024-09-02T13:40:00,20.26,28.97,1011.0,88,-65
READ_00000453,SENSOR_037,Warehouse_1,2024-09-02T13:45:00,18.38,35.57,1010.34,81,-52
READ_00000454,SENSOR_035,Building_B,2024-09-02T13:50:00,23.24,58.24,1015.2,97,-30
READ_00000455,SENSOR_003,Building_A,2024-09-02T13:55:00,22.27,50.41,1014.5,52,-47
READ_00000456,SENSOR_037,Warehouse_1,2024-09-02T14:00:00,18.31,51.71,1012.42,79,-50
READ_00000457,SENSOR_035,Building_B,2024-09-02T14:05:00,21.81,35.11,1015.98,60,-54
READ_00000458,SENSOR_050,Warehouse_2,2024-09-02T14:10:00,25.38,44.24,1014.47,50,-77
READ_00000459,SENSOR_016,Warehouse_2,2024-09-02T14:15:00,21.19,34.06,1013.18,96,-60
READ_00000460,SENSOR_044,Building_B,2024-09-02T14:20:00,19.05,49.06,1008.86,88,-79
READ_00000461,SENSOR_004,Warehouse_2,2024-09-02T14:25:00,17.48,45.51,1015.81,82,-76
READ_00000462,SENSOR_011,Office_Floor_1,2024-09-02T14:30:00,16.41,50.62,1012.33,57,-80
READ_00000463,SENSOR_010,Warehouse_1,2024-09-02T14:35:00,20.55,55.09,1007.95,33,-82
READ_00000464,SENSOR_018,Building_B,2024-09-02T14:40:00,26.92,59.56,1016.12,93,-46
READ_00000465,SENSOR_019,Building_B,2024-09-02T14:45:00,17.69,60.0,1011.84,52,-89
READ_00000466,SENSOR_032,Office_Floor_1,2024-09-02T14:50:00,23.09,47.91,1013.38,33,-41
READ_00000467,SENSOR_045,Building_B,2024-09-02T14:55:00,22.33,53.63,1013.52,37,-40
READ_00000468,SENSOR_022,Warehouse_1,2024-09-02T15:00:00,21.72,37.3,1008.9,79,-58
READ_00000469,SENSOR_044,Building_B,2024-09-02T15:05:00,15.22,43.42,1012.9,73,-39
READ_00000470,SENSOR_047,Office_Floor_2,2024-09-02T15:10:00,20.34,41.94,1010.2,25,-30
READ_00000471,SENSOR_003,Warehouse_1,2024-09-02T15:15:00,23.26,28.35,1012.95,58,-89
READ_00000472,SENSOR_029,Building_A,2024-09-02T15:20:00,21.43,39.7,1011.53,70,-49
READ_00000473,SENSOR_040,Office_Floor_2,2024-09-02T15:25:00,16.06,46.54,1017.33,41,-67
READ_00000474,SENSOR_034,Building_B,2024-09-02T15:30:00,25.09,51.93,1009.89,35,-57
READ_00000475,SENSOR_040,Office_Floor_2,2024-09-02T15:35:00,21.75,37.47,1019.66,77,-36
READ_00000476,SENSOR_004,Warehouse_2,2024-09-02T15:40:00,21.7,52.51,1029.39,67,-84
READ_00000477,SENSOR_014,Office_Floor_1,2024-09-02T15:45:00,16.44,37.98,1014.2,38,-33
READ_00000478,SENSOR_023,Building_B,2024-09-02T15:50:00,21.97,43.4,1018.18,35,-51
READ_00000479,SENSOR_016,Warehouse_2,2024-09-02T15:55:00,23.12,44.05,1014.87,87,-41
READ_00000480,SENSOR_042,Warehouse_2,2024-09-02T16:00:00,23.77,49.6,1007.38,23,-74
READ_00000481,SENSOR_048,Office_Floor_2,2024-09-02T16:05:00,22.54,47.49,1013.72,46,-44
READ_00000482,SENSOR_003,Office_Floor_2,2024-09-02T16:10:00,15.95,69.86,1002.9,40,-49
READ_00000483,SENSOR_026,Building_A,2024-09-02T16:15:00,21.99,46.33,1025.71,59,-58
READ_00000484,SENSOR_002,Warehouse_2,2024-09-02T16:20:00,25.68,37.58,1018.77,44,-61
READ_00000485,SENSOR_001,Warehouse_1,2024-09-02T16:25:00,20.31,47.91,1018.45,81,-83
READ_00000486,SENSOR_005,Building_A,2024-09-02T16:30:00,28.01,46.27,1014.51,71,-31
READ_00000487,SENSOR_014,Building_B,2024-09-02T16:35:00,20.49,60.38,1009.09,53,-83
READ_00000488,SENSOR_045,Office_Floor_2,2024-09-02T16:40:00,23.32,51.3,1017.71,65,-46
READ_00000489,SENSOR_034,Warehouse_2,2024-09-02T16:45:00,18.37,53.33,1018.69,35,-74
READ_00000490,SENSOR_040,Office_Floor_1,2024-09-02T16:50:00,21.72,41.75,1009.22,46,-48
READ_00000491,SENSOR_045,Building_B,2024-09-02T16:55:00,20.75,44.99,1005.5,72,-31
READ_00000492,SENSOR_028,Building_B,2024-09-02T17:00:00,15.91,59.45,1011.51,74,-49
READ_00000493,SENSOR_040,Warehouse_2,2024-09-02T17:05:00,28.14,51.2,1023.12,24,-62
READ_00000494,SENSOR_019,Building_A,2024-09-02T17:10:00,15.59,31.59,1008.25,34,-70
READ_00000495,SENSOR_048,Warehouse_1,2024-09-02T17:15:00,24.72,41.48,1011.28,86,-37
READ_00000496,SENSOR_026,Office_Floor_1,2024-09-02T17:20:00,18.04,54.84,1009.65,24,-50
READ_00000497,SENSOR_019,Office_Floor_1,2024-09-02T17:25:00,17.84,36.25,1012.57,71,-90
READ_00000498,SENSOR_005,Warehouse_1,2024-09-02T17:30:00,25.47,57.57,1013.53,45,-34
READ_00000499,SENSOR_015,Warehouse_2,2024-09-02T17:35:00,23.83,61.66,1023.88,78,-52
READ_00000500,SENSOR_035,Warehouse_1,2024-09-02T17:40:00,24.12,34.32,1016.8,73,-33
READ_00000501,SENSOR_026,Office_Floor_2,2024-09-02T17:45:00,19.42,58.6,1018.13,30,-52
READ_00000502,SENSOR_050,Warehouse_2,2024-09-02T17:50:00,22.76,34.63,1017.3,98,-55
READ_00000503,SENSOR_046,Building_B,2024-09-02T17:55:00,23.65,47.24,1013.64,75,-40
READ_00000504,SENSOR_031,Building_B,2024-09-02T18:00:00,16.72,21.89,1010.49,58,-35
READ_00000505,SENSOR_028,Warehouse_1,2024-09-02T18:05:00,19.8,48.84,1012.98,85,-87
READ_00000506,SENSOR_037,Building_A,2024-09-02T18:10:00,28.64,45.15,1015.53,25,-46
READ_00000507,SENSOR_041,Warehouse_2,2024-09-02T18:15:00,22.17,51.12,1008.9,50,-76
READ_00000508,SENSOR_012,Warehouse_2,2024-09-02T18:20:00,22.47,42.46,1011.49,83,-78
READ_00000509,SENSOR_049,Office_Floor_2,2024-09-02T18:25:00,22.7,24.2,1009.88,20,-64
READ_00000510,SENSOR_021,Building_B,2024-09-02T18:30:00,23.77,62.24,1025.97,96,-72
READ_00000511,SENSOR_037,Building_B,2024-09-02T18:35:00,22.19,41.07,1016.47,32,-35
READ_00000512,SENSOR_018,Building_B,2024-09-02T18:40:00,20.04,54.99,1018.93,25,-34
READ_00000513,SENSOR_019,Office_Floor_2,2024-09-02T18:45:00,26.72,40.26,1007.06,20,-50
READ_00000514,SENSOR_043,Warehouse_2,2024-09-02T18:50:00,18.24,36.67,1013.89,51,-48
READ_00000515,SENSOR_024,Warehouse_2,2024-09-02T18:55:00,20.52,35.77,1013.11,88,-54
READ_00000516,SENSOR_011,Office_Floor_1,2024-09-02T19:00:00,20.32,36.86,1004.14,60,-53
READ_00000517,SENSOR_047,Building_B,2024-09-02T19:05:00,24.11,39.31,1019.44,22,-41
READ_00000518,SENSOR_040,Office_Floor_2,2024-09-02T19:10:00,21.71,47.63,1013.45,84,-73
READ_00000519,SENSOR_020,Building_B,2024-09-02T19:15:00,21.64,54.06,1012.49,55,-83
READ_00000520,SENSOR_021,Warehouse_2,2024-09-02T19:20:00,20.33,38.45,1010.91,24,-69
READ_00000521,SENSOR_011,Building_A,2024-09-02T19:25:00,26.77,52.33,1008.75,66,-52
READ_00000522,SENSOR_037,Warehouse_1,2024-09-02T19:30:00,19.38,41.82,1009.99,51,-31
READ_00000523,SENSOR_002,Building_A,2024-09-02T19:35:00,25.73,57.19,1011.6,34,-86
