InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineTotal
556490,23049,RECYCLED ACAPULCO MAT RED,2,2011-06-12 14:08:00,8.25,13078.0,United Kingdom,16.5
578827,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-11-25 14:25:00,1.63,,United Kingdom,1.63
572185,21154,RED RETROSPOT OVEN GLOVE ,8,2011-10-21 10:52:00,3.29,,United Kingdom,26.32
580094,23394,POSTE FRANCE CUSHION COVER,2,2011-12-01 14:50:00,3.75,15904.0,United Kingdom,7.5
568322,23049,RECYCLED ACAPULCO MAT RED,1,2011-09-26 13:41:00,8.25,15958.0,United Kingdom,8.25
561515,23034,DRAWER KNOB CERAMIC BLACK,2,2011-07-27 15:16:00,3.29,,United Kingdom,6.58
569862,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,2011-10-06 14:43:00,1.25,14518.0,United Kingdom,1.25
548490,85066,CREAM SWEETHEART MINI CHEST,4,2011-03-31 13:13:00,12.75,12909.0,United Kingdom,48.43096633043958
564755,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-08-30 10:31:00,3.29,,United Kingdom,3.29
544695,20728,LUNCH BAG CARS BLUE,-10,2011-02-23 09:38:00,1.65,14276.0,United Kingdom,-16.5
567300,POST,POSTAGE,3,2011-09-19 12:36:00,0.0,12724.0,France,0.0
544484,21592,RETROSPOT CIGAR BOX MATCHES ,24,2011-02-21 11:10:00,1.25,15321.0,United Kingdom,30.0
553946,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-05-20 10:48:00,2.95,15601.0,United Kingdom,17.700000000000003
540414,22894,TABLECLOTH RED APPLES DESIGN ,2,2011-01-07 10:32:00,8.5,12481.0,Germany,17.0
541219,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,5,2011-01-14 14:06:00,8.29,,United Kingdom,41.449999999999996
557514,22077,6 RIBBONS RUSTIC CHARM,3,2011-06-20 16:58:00,705288.6998638177,14667.0,United Kingdom,2115866.099591453
566482,23403,LETTER HOLDER HOME SWEET HOME,4,2011-09-13 09:43:00,3.75,GUEST,United Kingdom,15.0
555242,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-06-01 13:40:00,1.69,16424.0,United Kingdom,40.56
574711,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-11-06 14:20:00,2.95,14517.0,United Kingdom,17.700000000000003
557762,20726,LUNCH BAG WOODLAND,10,2011-06-22 14:01:00,1.65,15810.0,United Kingdom,16.5
549128,22995,TRAVEL CARD WALLET SUKI,36,2011-04-06 14:25:00,0.42,16713.0,United Kingdom,15.12
569846,22865,HAND WARMER OWL DESIGN,12,2011-10-06 13:42:00,2.1,13422.0,United Kingdom,25.200000000000003
540856,22849,BREAD BIN DINER STYLE MINT,4,2011-01-12 10:16:00,14.95,16655.0,United Kingdom,59.8
537852,21874,GIN AND TONIC MUG,12,2010-12-08 15:56:00,1.25,17340.0,United Kingdom,15.0
567656,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-09-21 14:40:00,8.29,14096.0,United Kingdom,8.29
577078,72799E,IVORY PILLAR CANDLE SILVER FLOCK,2,2011-11-17 15:17:00,3.29,,United Kingdom,6.58
553350,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-05-16 13:32:00,1.25,12871.0,United Kingdom,15.0
552894,21888,BINGO SET,1,2011-05-12 10:53:00,3.75,TEST,United Kingdom,3.75
560125,23319,BOX OF 6 MINI 50'S CRACKERS,1,2026-01-01 11:00:00,2.49,GUEST,United Kingdom,2.49
537160,22694,WICKER STAR ,3,2010-12-05 13:18:00,653554.739990787,14161.0,United Kingdom,1960664.2199723609
552662,84970l,SINGLE HEART ZINC T-LIGHT HOLDER,3,2011-05-10 15:04:00,2.08,,United Kingdom,6.24
549185,22978,PANTRY ROLLING PIN,6,2011-04-07 09:35:00,3.75,18272.0,United Kingdom,22.5
577358,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,2,2011-11-18 15:59:00,1.63,,United Kingdom,3.26
542115,21213,PACK OF 72 SKULL CAKE CASES,1,2011-01-25 14:01:00,2.08,,United Kingdom,2.08
579539,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-11-30 10:06:00,2.95,14911.0,EIRE,17.700000000000003
541830,84598,BOYS ALPHABET IRON ON PATCHES,7,2011-01-21 17:09:00,0.42,,United Kingdom,2.94
567200,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-09-19 10:15:00,0.55,16460.0,United Kingdom,13.200000000000001
552315,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2011-05-08 16:10:00,0.85,12700.0,France,10.2
566164,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,2026-01-01 12:00:00,5.79,,United Kingdom,34.74
543909,22858,EASTER TIN KEEPSAKE,6,2011-02-14 12:32:00,1.45,,United Kingdom,8.7
547251,21169,YOU'RE CONFUSING ME METAL SIGN ,-12,2011-03-22 09:43:00,1.69,17865.0,United Kingdom,-20.28
574022,23084,RABBIT NIGHT LIGHT,48,2011-11-02 12:20:00,1.79,12594.0,Italy,85.92
579399,23245,SET OF 3 REGENCY CAKE TINS,3,2011-11-29 12:09:00,4.95,13137.0,United Kingdom,14.850000000000001
539958,85132A,CHARLIE + LOLA BISCUITS TINS,3,2010-12-23 13:26:00,8.47,,United Kingdom,25.410000000000004
552108,21931,JUMBO STORAGE BAG SUKI,1,2011-05-06 11:36:00,2.08,17841.0,United Kingdom,2.08
578270,21218,RED SPOTTY BISCUIT TIN,1,2011-11-23 13:39:00,8.29,TEST,United Kingdom,8.29
540953,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,-2,2011-01-12 13:16:00,0.42,14587.0,United Kingdom,-0.84
560895,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-07-21 17:12:00,2.95,13089.0,United Kingdom,17.700000000000003
576832,22630,DOLLY GIRL LUNCH BOX,12,2011-11-16 15:01:00,1.95,13102.0,United Kingdom,23.4
556051,22699,ROSES REGENCY TEACUP AND SAUCER ,-6,2011-02-18 09:04:00,2.95,15228.0,United Kingdom,-17.700000000000003
545105,22899,CHILDREN'S APRON DOLLY GIRL ,12,2011-02-28 11:58:00,2.1,12598.0,France,25.200000000000003
C543611,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2011-02-10 14:38:00,4.95,0,United Kingdom,-6.107729941016217
548522,20754,RETROSPOT RED WASHING UP GLOVES,2,2011-03-31 16:43:00,4.13,,United Kingdom,8.26
580360,22074,6 RIBBONS SHIMMERING PINKS ,1,2011-11-21 15:18:00,1.25,,United Kingdom,6.0529443891601575
C541863,21231,SWEETHEART CERAMIC TRINKET BOX,-9,2011-01-23 16:08:00,1.06,13798.0,United Kingdom,-9.540000000000001
563430,22297,HEART IVORY TRELLIS SMALL,24,2011-08-16 11:50:00,1.25,14918.0,United Kingdom,30.0
570488,23183,MOTHER'S KITCHEN SPOON REST ,2,2011-10-10 17:12:00,7.46,14096.0,United Kingdom,14.92
558904,22355,CHARLOTTE BAG SUKI DESIGN,6,2011-07-04 16:18:00,1.63,,United Kingdom,9.78
548808,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-04-04 12:55:00,0.0,17774.0,United Kingdom,0.0
579098,21985,PACK OF 12 HEARTS DESIGN TISSUES ,4,2011-11-28 11:18:00,0.39,0,United Kingdom,1.56
537262,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-12-06 11:26:00,1.95,GUEST,United Kingdom,19.5
C545997,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,2011-03-08 14:35:00,9.95,12679.0,France,-9.95
571064,20828,GLITTER BUTTERFLY CLIPS,2,2011-10-13 14:48:00,2.55,17181.0,United Kingdom,5.1
552202,47566,PARTY BUNTING,8,2011-05-06 14:51:00,4.95,12414.0,Austria,39.6
538071,22732,3D VINTAGE CHRISTMAS STICKERS ,1,2010-12-09 14:09:00,963212.4628762793,,United Kingdom,963212.4628762793
559984,23207,LUNCH BAG ALPHABET DESIGN,1,2011-07-14 11:45:00,1.65,16657.0,GBR,1.65
572986,22024,RAINY LADIES BIRTHDAY CARD,12,2011-10-27 10:51:00,0.42,12681.0,France,5.04
546306,35914,PINK CHICK EGG WARMER + EGG CUP,2,2011-03-10 16:16:00,0.83,,United Kingdom,1.66
538208,22110,BIRD HOUSE HOT WATER BOTTLE,1,2010-12-10 11:39:00,835070.0751212434,14037.0,United Kingdom,835070.0751212434
543801,22358,KINGS CHOICE TEA CADDY ,1,2011-02-13 11:52:00,2.95,17811.0,United Kingdom,2.95
567304,23408,PHOTO FRAME LINEN AND LACE SMALL,3,2011-09-19 13:27:00,2.08,14704.0,United Kingdom,6.24
557324,21326,AGED GLASS SILVER T-LIGHT HOLDER,14,2011-06-20 09:41:00,307561.58341864654,,United Kingdom,4305862.167861052
568390,21260,FIRST AID TIN,6,2011-09-27 10:08:00,3.25,17811.0,United Kingdom,19.5
558761,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-07-03 12:52:00,6.95,15033.0,United Kingdom,13.9
554380,85174,S/4 CACTI CANDLES,8,2011-05-24 11:45:00,4.95,16709.0,United Kingdom,39.6
558196,22674,FRENCH TOILET SIGN BLUE METAL,6,2011-06-27 12:38:00,1.25,16033.0,United Kingdom,7.5
551653,22192,BLUE DINER WALL CLOCK,2,2011-05-03 12:03:00,8.5,13282.0,United Kingdom,17.0
536623,22815,CARD PSYCHEDELIC APPLES,24,2010-12-02 10:39:00,0.42,15601.0,Britain,10.08
539333,22507,MEMO BOARD RETROSPOT  DESIGN,4,2010-12-17 09:52:00,4.95,13627.0,United Kingdom,19.8
575840,22348,TEA BAG PLATE RED RETROSPOT,6,2011-01-27 18:05:00,0.85,17180.0,United Kingdom,5.1
552036,22514,CHILDS GARDEN SPADE BLUE,2,2011-05-05 19:16:00,2.1,12748.0,United Kingdom,4.2
541104,84078A,SET/4 WHITE RETRO STORAGE CUBES ,1,2011-01-13 14:29:00,74.96,,United Kingdom,74.96
536876,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,6,2010-12-03 11:36:00,0.0,,United Kingdom,0.0
546486,15058A,BLUE POLKADOT GARDEN PARASOL,1,2011-03-14 11:41:00,7.95,15039.0,United Kingdom,7.95
550631,22626,BLACK KITCHEN SCALES,2,2011-04-19 14:51:00,8.5,15225.0,United Kingdom,17.0
539492,22616,PACK OF 12 LONDON TISSUES ,1,2010-12-20 10:14:00,0.85,,United Kingdom,0.85
579458,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-11-29 14:38:00,4.95,16549.0,United Kingdom,4.95
575324,23398,HANGING HEART BONHEUR,12,2011-11-09 13:45:00,0.85,14240.0,GBR,9.889397064853927
581020,23242,TREASURE TIN BUFFALO BILL ,48,2011-12-07 10:12:00,1.85,17511.0,United Kingdom,88.80000000000001
560773,84877B,GREEN ROUND COMPACT MIRROR,2,2011-07-20 16:17:00,2.46,0,United Kingdom,4.92
567850,23188,VINTAGE  2 METER FOLDING RULER,12,2011-09-22 13:18:00,1.65,15067.0,United Kingdom,19.799999999999997
569202,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-09-30 17:22:00,5.79,,United Kingdom,5.79
568346,22077,6 RIBBONS RUSTIC CHARM,6,2011-09-26 15:28:00,3.29,14096.0,United Kingdom,19.740000000000002
544323,22616,PACK OF 12 LONDON TISSUES ,1,2011-02-17 15:51:00,0.83,,United Kingdom,0.83
570229,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-09 13:30:00,0.0,-1,United Kingdom,0.0
537434,22621,TRADITIONAL KNITTING NANCY,-2,2010-12-06 16:57:00,1.45,,United Kingdom,-2.9
537852,22197,SMALL POPCORN HOLDER,13,2010-12-08 15:56:00,0.85,17340.0,United Kingdom,11.049999999999999
572550,21811,HANGING HEART WITH BELL,7,2011-10-24 17:06:00,0.83,,United Kingdom,5.81
572762,22960,JAM MAKING SET WITH JARS,-6,2011-10-26 09:50:00,4.25,UNKNOWN,United Kingdom,-25.5
537434,20975,12 PENCILS SMALL TUBE RED RETROSPOT,7,2010-12-06 16:57:00,831474.4186919449,,United Kingdom,5820320.930843614
541827,90187B,GREEN DROP EARRINGS W BEAD CLUSTER,-1,2011-01-21 17:05:00,0.0,,United Kingdom,-0.0
576617,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-11-15 16:57:00,3.29,-1,United Kingdom,3.29
542629,22629,SPACEBOY LUNCH BOX ,24,2011-01-31 09:57:00,1.95,12731.0,FRA,46.8
C549783,22060,LARGE CAKE STAND HANGING HEARTS,-5,2011-04-12 11:50:00,3.95,16558.0,United Kingdom,-19.75
547387,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-03-22 16:00:00,1.95,12539.0,SPAIN,19.5
565431,23196,VINTAGE LEAF MAGNETIC NOTEPAD,5,2011-09-04 13:15:00,1.45,14965.0,United Kingdom,7.25
564093,22770,MIRROR CORNICE,2,2011-08-23 10:29:00,14.95,14930.0,Channel Islands,29.9
574591,23531,WALL ART BIG LOVE ,3,2011-11-06 10:47:00,6.95,15745.0,United Kingdom,20.85
542103,21124,SET/10 BLUE POLKADOT PARTY CANDLES,-24,2011-01-25 13:26:00,1.25,-1,United Kingdom,-30.0
567092,22083,PAPER CHAIN KIT RETROSPOT,6,2011-09-16 12:48:00,2.95,13196.0,United Kingdom,17.700000000000003
575059,23333,IVORY WICKER HEART MEDIUM,1,2011-11-08 12:25:00,1.25,14071.0,United Kingdom,1.25
568591,21930,JUMBO STORAGE BAG SKULLS,10,2011-09-28 10:39:00,2.08,17088.0,United Kingdom,20.8
567288,21154,RED RETROSPOT OVEN GLOVE ,-2,2011-09-19 11:49:00,1.25,16906.0,United Kingdom,-2.5
538349,90030B,RED KUKUI COCONUT SEED NECKLACE,1,2010-12-10 14:59:00,5.94,,United Kingdom,5.94
577038,23266,SET OF 3 WOODEN STOCKING DECORATION,6,2011-11-17 13:30:00,1.25,14796.0,United Kingdom,7.5
581023,20718,RED RETROSPOT SHOPPER BAG,2,2011-12-07 10:35:00,3.29,,United Kingdom,6.58
540093,22117,METAL SIGN HER DINNER IS SERVED ,2,2011-01-04 15:24:00,2.95,16725.0,United Kingdom,5.9
569246,84915,HAND TOWEL PINK FLOWER AND DAISY,1,2011-10-03 09:57:00,4.13,14096.0,United Kingdom,4.13
536531,22727,ALARM CLOCK BAKELIKE RED ,9,2010-12-01 13:23:00,3.75,15485.0,United Kingdom,33.75
571716,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2011-10-18 17:05:00,8.29,,United Kingdom,24.869999999999997
564489,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-08-25 14:13:00,4.15,15950.0,United Kingdom,16.6
541596,72741,GRAND CHOCOLATECANDLE,9,2011-01-19 16:19:00,1.45,17602.0,United Kingdom,13.049999999999999
558774,21944,KITTENS DESIGN FLANNEL,1,2011-07-04 10:17:00,0.83,,United Kingdom,0.83
554094,85169C,EAU DE NIL LOVE BIRD CANDLE,1,2011-05-22 12:49:00,1.25,15716.0,United Kingdom,1.25
564974,22840,ROUND CAKE TIN VINTAGE RED,1,2026-01-01 13:00:00,15.79,,United Kingdom,15.79
578539,22559,SEASIDE FLYING DISC,-12,2011-11-24 14:55:00,1.25,,Unspecified,-15.0
536876,22251,BIRDHOUSE DECORATION MAGIC GARDEN,1,2010-12-03 11:36:00,2.51,,United Kingdom,2.51
559330,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-07-07 15:44:00,3.29,17696.0,United Kingdom,13.16
552658,22778,GLASS CLOCHE SMALL,1,2011-05-10 14:57:00,3.95,14534.0,United Kingdom,3.95
539103,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,-24,2010-12-16 10:38:00,2.55,NULL,United Kingdom,-61.199999999999996
569037,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2026-01-01 14:00:00,2.95,13263.0,United Kingdom,8.850000000000001
543466,22481,BLACK TEA TOWEL CLASSIC DESIGN,12,2011-02-08 14:34:00,1.25,16713.0,United Kingdom,15.0
580115,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-12-01 16:22:00,2.46,,United Kingdom,2.46
556828,23321,SMALL WHITE HEART OF WICKER,3,2011-06-15 10:39:00,1.65,17284.0,United Kingdom,4.949999999999999
543166,22846,BREAD BIN DINER STYLE RED ,1,2011-02-04 08:27:00,16.95,13488.0,United Kingdom,16.95
578065,22468,BABUSHKA LIGHTS STRING OF 10,1,2011-11-22 15:41:00,13.29,,United Kingdom,13.29
550467,85200,BUNNY EGG BOX,2,2011-04-18 13:36:00,1.25,18009.0,United Kingdom,2.5
562454,84510C,SET OF 4 POLKADOT COASTERS,10,2011-08-05 10:31:00,0.0,15128.0,United Kingdom,0.0
566018,21533,RETROSPOT LARGE MILK JUG,2,2011-09-08 12:42:00,4.95,NULL,United Kingdom,9.9
546753,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,2011-03-16 13:00:00,3.75,16383.0,United Kingdom,7.5
578065,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,2011-11-22 15:41:00,20.79,,United Kingdom,20.79
566572,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-09-13 12:52:00,1.65,13488.0,United Kingdom,19.799999999999997
573336,20983,12 PENCILS TALL TUBE RED RETROSPOT,4,2011-10-30 11:37:00,0.85,17372.0,United Kingdom,3.4
543013,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,2011-02-02 13:35:00,1.46,,United Kingdom,1.46
571508,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-10-17 15:27:00,1.63,,United Kingdom,1.63
572335,22865,HAND WARMER OWL DESIGN,-12,2011-10-24 10:27:00,2.1,14493.0,United Kingdom,-25.200000000000003
553341,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-05-16 12:25:00,2.95,16293.0,United Kingdom,17.700000000000003
554098,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-05-22 13:01:00,1.25,14769.0,GBR,7.5
562371,22627,MINT KITCHEN SCALES,2,2011-08-04 14:30:00,8.5,13709.0,United Kingdom,17.0
575087,21790,VINTAGE SNAP CARDS,1,2011-11-08 13:57:00,0.85,16549.0,United Kingdom,0.85
573388,23286,BLUE VINTAGE SPOT BEAKER,8,2011-10-30 14:44:00,0.85,14895.0,United Kingdom,6.8
549845,23000,TRAVEL CARD WALLET TRANSPORT,11,2011-04-12 14:22:00,0.42,16729.0,United Kingdom,9.764693026918387
572457,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-10-24 12:44:00,2.08,12594.0,Italy,20.8
560650,21135,VICTORIAN  METAL POSTCARD SPRING,1,2011-08-14 15:35:00,1.69,17988.0,United Kingdom,1.69
554157,20728,LUNCH BAG CARS BLUE,2,2011-05-23 11:33:00,1.65,18283.0,United Kingdom,3.3
C571860,90214C,"LETTER ""C"" BLING KEY RING",1,2011-02-18 16:12:00,0.83,,United Kingdom,0.83
563557,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-08-17 13:33:00,1.65,15786.0,United Kingdom,19.799999999999997
544599,22974,CHILDRENS DOLLY GIRL MUG,1,2011-02-21 18:15:00,3.29,,United Kingdom,3.29
572553,22123,PING MICROWAVE APRON,1,2011-10-24 17:09:00,4.13,,United Kingdom,4.13
553739,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-05-19 09:23:00,2.95,14895.0,United Kingdom,17.700000000000003
558896,22384,LUNCH BAG PINK POLKADOT,1,2011-07-04 15:55:00,1.65,,United Kingdom,1.65
565665,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-09-05 17:44:00,0.0,15856.0,United Kingdom,0.0
554261,21889,WOODEN BOX OF DOMINOES,1,2011-05-23 12:32:00,1.25,16033.0,United Kingdom,1.25
574841,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-11-07 11:42:00,5.95,14156.0,EIRE,17.85
552779,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-05-11 12:13:00,3.75,13013.0,United Kingdom,15.0
572058,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,2026-01-01 15:00:00,8.25,18252.0,United Kingdom,8.25
580884,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,6,2011-12-06 12:21:00,0.29,15907.0,United Kingdom,1.7399999999999998
564837,23323,WHITE WICKER STAR ,1,2011-08-30 12:40:00,4.13,,United Kingdom,4.13
543812,21790,VINTAGE SNAP CARDS,1,2011-02-13 14:40:00,0.85,17472.0,United Kingdom,0.85
580672,22541,MINI JIGSAW LEAP FROG,3,2011-12-05 14:29:00,0.19,17920.0,United Kingdom,0.5700000000000001
579508,22195,LARGE HEART MEASURING SPOONS,1,2011-11-29 16:33:00,3.29,0,United Kingdom,3.29
576213,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,2011-11-14 12:47:00,0.29,18117.0,United Kingdom,0.8699999999999999
571676,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,2,2011-10-18 13:29:00,0.29,16910.0,United Kingdom,0.58
557136,21441,BLUE BIRDHOUSE DECORATION,12,2011-06-17 09:23:00,0.85,14911.0,EIRE,10.2
559032,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-07-05 14:53:00,2.08,17511.0,United Kingdom,12.48
546254,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-03-10 14:45:00,1.25,14727.0,United Kingdom,15.0
579559,21899,GARAGE KEY FOB,1,2011-11-30 11:30:00,0.65,16764.0,United Kingdom,0.65
568877,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,10,2011-09-29 12:31:00,2.95,14680.0,United Kingdom,29.5
548740,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-04-04 11:34:00,2.95,13319.0,United Kingdom,17.700000000000003
565303,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,2,2011-09-02 12:17:00,0.42,,Unspecified,0.84
546896,15056N,EDWARDIAN PARASOL NATURAL,1,2011-03-17 18:24:00,0.0,,United Kingdom,0.0
566171,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-09-09 12:22:00,8.5,18118.0,United Kingdom,8.5
551719,21810,CHRISTMAS HANGING STAR WITH BELL,1,2011-05-03 16:09:00,2.46,,GB,2.46
577337,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1,2011-11-18 14:51:00,3.75,15494.0,United Kingdom,3.75
564322,22355,CHARLOTTE BAG SUKI DESIGN,100,2011-08-24 13:23:00,0.72,13694.0,United Kingdom,72.0
560078,21116,OWL DOORSTOP,3,2011-07-14 16:12:00,4.95,16040.0,United Kingdom,14.850000000000001
579124,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-1,2011-11-28 12:14:00,1.45,15721.0,United Kingdom,-1.45
537769,22834,HAND WARMER BABUSHKA DESIGN,1,2010-12-08 12:17:00,2.1,15021.0,United Kingdom,2.1
537434,21723,ALPHABET HEARTS STICKER SHEET,1,2010-12-06 16:57:00,1.66,,United Kingdom,1.66
572858,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-10-26 12:36:00,2.95,13571.0,United Kingdom,9.073918189304553
555835,21061,PARTY INVITES FOOTBALL,1,2011-06-07 12:34:00,0.85,14525.0,United Kingdom,0.85
572837,23221,REINDEER HEART DECORATION SILVER,12,2011-10-26 12:01:00,0.83,14754.0,United Kingdom,9.959999999999999
571508,22492,MINI PAINT SET VINTAGE ,2,2011-10-17 15:27:00,1.63,,United Kingdom,3.26
570187,84508C,BLUE CIRCLES DESIGN TEDDY,1,2011-10-07 15:09:00,4.96,,United Kingdom,4.96
571716,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,2011-10-18 17:05:00,5.79,,United Kingdom,11.58
560285,22348,TEA BAG PLATE RED RETROSPOT,12,2011-07-18 09:21:00,0.85,14944.0,United Kingdom,10.2
561371,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-07-26 16:25:00,2.46,,United Kingdom,2.46
571654,22580,ADVENT CALENDAR GINGHAM SACK,1,2011-10-18 12:17:00,5.95,18118.0,United Kingdom,5.95
555515,23283,DOORMAT VINTAGE LEAVES DESIGN ,5,2011-06-05 10:47:00,7.95,17690.0,United Kingdom,39.75
568701,20719,WOODLAND CHARLOTTE BAG,10,2011-09-28 15:07:00,0.85,13924.0,United Kingdom,8.5
572513,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,2011-10-24 14:36:00,0.85,16728.0,United Kingdom,0.85
565851,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-09-07 13:06:00,0.95,UNKNOWN,EIRE,11.399999999999999
574470,23508,MINI PLAYING CARDS DOLLY GIRL ,6,2011-11-04 11:56:00,0.42,12748.0,United Kingdom,2.52
558475,21749,LARGE RED RETROSPOT WINDMILL,2,2011-06-29 15:58:00,4.13,,United Kingdom,14.858314795599988
544271,21245,GREEN POLKADOT PLATE ,8,2011-02-17 11:46:00,1.69,17083.0,United Kingdom,13.52
578746,23206,LUNCH BAG APPLE DESIGN,11,2011-11-25 11:36:00,4.96,,GBR,56.325036080382944
576099,23392,SPACEBOY ROCKET LOLLY MAKERS,6,2011-11-14 10:28:00,2.08,13021.0,United Kingdom,12.48
546383,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-03-11 12:54:00,1.25,13654.0,United Kingdom,15.0
566495,21481,FAWN BLUE HOT WATER BOTTLE,2,2011-09-13 11:14:00,3.75,15529.0,United Kingdom,7.5
544461,22675,FRENCH KITCHEN SIGN BLUE METAL,24,2011-02-20 14:08:00,1.25,13744.0,United Kingdom,30.0
580754,22835,HOT WATER BOTTLE I AM SO POORLY,4,2026-01-01 16:00:00,12.46,,United Kingdom,49.84
567303,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-09-19 13:20:00,1.25,17613.0,United Kingdom,15.0
565235,22709,WRAP WEDDING DAY,25,2011-09-02 09:43:00,0.42,13418.0,United Kingdom,10.5
561056,22650,CERAMIC PIRATE CHEST MONEY BANK,12,2011-07-24 13:17:00,1.45,13477.0,United Kingdom,17.4
546538,82580,BATHROOM METAL SIGN,12,2011-03-14 14:51:00,0.0,16327.0,United Kingdom,0.0
576339,84859C,PINK DISCO HANDBAG,1,2011-11-14 15:27:00,4.13,14096.0,United Kingdom,4.13
576840,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3,2011-11-16 15:23:00,3.29,,United Kingdom,9.870000000000001
572553,21479,WHITE SKULL HOT WATER BOTTLE ,1,2011-10-24 17:09:00,8.29,,United Kingdom,8.29
555284,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-04-28 08:34:00,0.65,16099.0,United Kingdom,15.600000000000001
540247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-01-05 15:56:00,2.95,15464.0,United Kingdom,8.850000000000001
547552,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-03-23 15:55:00,4.13,,Britain,8.26
578026,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-11-22 13:29:00,0.0,17659.0,United Kingdom,0.0
576189,22367,CHILDRENS APRON SPACEBOY DESIGN,2,2011-11-14 11:33:00,1.95,14684.0,United Kingdom,3.9
561259,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-24 10:12:00,4.95,17139.0,United Kingdom,19.8
577613,21913,VINTAGE SEASIDE JIGSAW PUZZLES,-4,2011-11-21 10:02:00,3.75,14911.0,EIRE,-15.0
547397,20711,JUMBO BAG TOYS ,1,2011-03-22 16:55:00,4.13,,United Kingdom,4.13
574741,22197,POPCORN HOLDER,8,2011-11-06 16:13:00,0.85,15993.0,United Kingdom,6.8
