transaction_id,account_id,timestamp,amount,currency,transaction_type,category,merchant,balance_after
TX0000000254,ACC00000077,2024-09-28 19:05:19-05:00,2984.27,USD,debit,utilities,Merchant_163,17601.54
TX0000000255,ACC00000015,2024-09-29 14:41:49,1040.6,USD,debit,groceries,Merchant_293,31137.31
TX0000000256,ACC00000186,2024-08-12 07:02:50,"2045,8",USD,refund,entertainment,Merchant_124,19981.56
TX0000000257,ACC00000086,2024-08-15 07:16:21,1221.59,USD,fee,dining,Merchant_126,49161.23
TX0000000258,ACC00000106,2024-08-27 13:58:12,4324.73,USD,fee,groceries,Merchant_324,6593.67
TX0000000259,ACC00000120,2024-11-23 05:48:00,4308.64,USD,debit,utilities,Merchant_36,1937.28
TX0000000260,ACC00000171,2024-06-17 07:15:52,1539.02,USD,transfer,shopping,Merchant_40,49481.04
TX0000000261,ACC00000189,2024-06-22 03:44:48,2.99e+03,EUR,fee,dining,Merchant_42,28428.06
TX0000000262,ACC00000192,2024-06-24 01:06:43,4433.77,USD,fee,transport,Merchant_206,25168.88
TX0000000263,ACC00000024,2024-09-18 10:19:46,1532.76,CAD,refund,shopping,Merchant_262,22489.0
TX0000000264,ACC00000106,2024-10-04 05:00:17,3.60e+03,USD,fee,shopping,Merchant_281,36680.58
TX0000000265,ACC00000095,2024-07-09 06:39:01,3702.13,USD,fee,dining,Merchant_308,35629.54
TX0000000266,ACC00000184,2024-10-29 19:01:33,3209.88,USD,credit,healthcare,Merchant_355,3483.19
TX0000000267,ACC00000109,2024-07-30 08:46:11,"2871,68",USD,transfer,groceries,Merchant_162,9378.2
TX0000000268,ACC00000040,2024-08-11 23:43:15,3116.09,USD,debit,transport,Merchant_29,21174.32
TX0000000269,ACC00000009,2024-08-30 10:13:56,442.11,USD,transfer,salary,Merchant_158,19488.63
TX0000000270,ACC00000117,2024-09-24 15:13:35+08:00,2954.31,USD,refund,dining,Merchant_86,4605.41
TX0000000271,ACC00000049,2024-08-06 22:19:55-05:00,1512.93,EUR,transfer,transport,Merchant_145,6497.29
TX0000000272,ACC00000185,2024-06-27 08:59:57,3731.78,USD,credit,salary,Merchant_331,33642.66
TX0000000273,ACC00000194,2024-07-28 19:05:34Z,4578.97,USD,fee,shopping,Merchant_159,34129.73
TX0000000274,ACC00000094,2024-10-06 23:19:06,"1019,73",USD,debit,healthcare,Merchant_5,48471.79
TX0000000275,ACC00000108,2024-07-07 19:32:23,978.78,USD,transfer,utilities,Merchant_179,45045.03
TX0000000276,ACC00000043,2024-07-25 03:59:33,3879.33,USD,debit,salary,Merchant_282,18297.53
TX0000000277,ACC00000148,2024-11-02 18:21:56+00:00,3113.47,USD,refund,transport,Merchant_362,31031.85
TX0000000278,ACC00000097,2024-11-21 10:58:10-05:00,4855.66,USD,transfer,dining,Merchant_414,27744.63
TX0000000279,ACC00000056,2024-10-11 11:24:29,"1726,46",JPY,refund,healthcare,Merchant_483,31079.6
TX0000000280,ACC00000024,2024-06-26 02:14:19,"2662,93",USD,refund,groceries,Merchant_375,47734.24
TX0000000281,ACC00000049,2024-06-15 14:34:04Z,4095.8,USD,transfer,entertainment,Merchant_361,43320.82
TX0000000282,ACC00000095,2024-11-03 13:19:58,7.86e+02,USD,refund,salary,Merchant_382,34487.96
TX0000000283,ACC00000017,2024-08-01 09:53:37,3677.79,GBP,refund,dining,Merchant_80,5170.08
TX0000000284,ACC00000103,2024-09-29 14:18:05,4950.74,USD,debit,healthcare,Merchant_128,14856.57
TX0000000285,ACC00000014,2024-06-22 18:56:41,1782.44,USD,debit,dining,Merchant_115,9869.28
TX0000000286,ACC00000113,2024-06-10 14:03:51,1537.25,USD,refund,utilities,Merchant_344,612.11
TX0000000287,ACC00000141,2024-06-26 09:39:56,"3702,27",USD,transfer,dining,Merchant_164,18092.07
TX0000000288,ACC00000079,2024-09-25 21:47:53,3539.89,USD,transfer,transport,Merchant_62,11945.31
TX0000000289,ACC00000158,2024-10-22 07:11:38,2955.47,EUR,refund,transport,Merchant_175,7153.82
TX0000000290,ACC00000188,2024-07-10 09:26:19,3422.5,USD,debit,groceries,Merchant_215,46753.29
TX0000000291,ACC00000158,2024-06-28 06:47:24,4911.03,USD,debit,groceries,Merchant_31,19088.72
TX0000000292,ACC00000035,2024-11-28 07:33:40,662.94,USD,debit,shopping,Merchant_275,33241.27
TX0000000293,ACC00000022,2024-07-07 21:52:32+08:00,4625.35,USD,fee,dining,Merchant_476,7682.05
TX0000000294,ACC00000146,2024-11-11 20:10:41,3.91e+03,USD,fee,entertainment,Merchant_16,41799.34
TX0000000295,ACC00000182,2024-10-14 14:40:17,2483.35,USD,debit,groceries,Merchant_6,40001.58
TX0000000296,ACC00000163,2024-08-29 02:14:08,3310.58,USD,transfer,salary,Merchant_67,31743.83
TX0000000297,ACC00000038,2024-07-05 01:40:29,246.73,USD,debit,groceries,Merchant_492,10141.71
TX0000000298,ACC00000158,2024-11-14 05:29:58,4226.58,USD,fee,entertainment,Merchant_131,27986.95
TX0000000299,ACC00000076,2024-07-20 01:29:07-05:00,724.6,USD,transfer,entertainment,Merchant_462,17547.44
TX0000000300,ACC00000006,2024-06-12 18:43:32,4423.04,USD,credit,shopping,Merchant_9,40161.8
TX0000000301,ACC00000047,2024-09-06 09:18:35+00:00,144.37,CAD,transfer,groceries,Merchant_215,39585.62
TX0000000302,ACC00000103,2024-08-31 17:56:30,1318.19,USD,refund,dining,Merchant_22,47735.51
TX0000000303,ACC00000187,2024-10-27 08:16:55,418.07,USD,refund,dining,Merchant_224,25183.56
TX0000000304,ACC00000085,2024-09-10 06:16:13,177.35,USD,transfer,shopping,Merchant_413,45038.94
TX0000000305,ACC00000131,2024-07-05 15:32:35 EST,2461.19,USD,fee,shopping,Merchant_178,25482.09
TX0000000306,ACC00000053,2024-09-18 06:58:39,"3117,58",USD,fee,groceries,Merchant_214,11958.98
TX0000000307,ACC00000023,2024-11-13 12:56:59,691.12,USD,debit,healthcare,Merchant_285,29619.75
TX0000000308,ACC00000171,2024-09-06 08:59:17-05:00,"2410,49",USD,fee,utilities,Merchant_386,29497.17
TX0000000309,ACC00000032,2024-10-27 03:00:13,2545.19,USD,transfer,dining,Merchant_374,10444.99
TX0000000310,ACC00000151,2024-08-03 01:10:45,2848.12,USD,debit,transport,Merchant_236,15471.18
TX0000000311,ACC00000144,2024-10-24 07:03:23+00:00,1167.56,USD,credit,dining,Merchant_452,22080.94
TX0000000312,ACC00000145,2024-06-25 07:26:30,1076.05,USD,transfer,healthcare,Merchant_65,2909.14
TX0000000313,ACC00000131,2024-11-17 07:25:31,40.12,USD,refund,shopping,Merchant_418,27874.0
TX0000000314,ACC00000098,2024-11-09 00:47:49,2069.94,CHF,credit,entertainment,Merchant_189,40003.78
TX0000000315,ACC00000135,2024-11-18 05:34:42,928.67,USD,credit,groceries,Merchant_390,44306.71
TX0000000316,ACC00000112,2024-06-30 00:13:09,1228.1,EUR,refund,dining,Merchant_219,10562.46
TX0000000317,ACC00000105,2024-10-17 07:19:43,4710.67,USD,fee,groceries,Merchant_313,21178.02
TX0000000318,ACC00000069,2024-09-11 16:20:51,2758.77,USD,transfer,dining,Merchant_426,24033.54
TX0000000319,ACC00000052,2024-10-26 23:21:09,397.67,USD,debit,salary,Merchant_166,17934.97
TX0000000320,ACC00000129,2024-08-29 05:50:45,1649.44,USD,refund,salary,Merchant_141,31462.56
TX0000000321,ACC00000181,2024-10-17 06:29:17,4.36e+02,USD,transfer,shopping,Merchant_351,34322.98
TX0000000322,ACC00000167,2024-07-11 21:28:20,3803.3,USD,debit,salary,Merchant_218,41967.62
TX0000000323,ACC00000082,2024-08-05 18:14:17,3066.03,USD,debit,dining,Merchant_399,17844.08
TX0000000324,ACC00000136,2024-11-12 21:19:56,558.85,USD,refund,shopping,Merchant_122,20224.8
TX0000000325,ACC00000048,2024-06-03 09:36:13,"1755,46",USD,debit,utilities,Merchant_203,25265.41
TX0000000326,ACC00000167,2024-07-20 09:05:48,3682.3,GBP,credit,entertainment,Merchant_473,28822.8
TX0000000327,ACC00000191,2024-08-11 12:08:33,1404.54,USD,credit,transport,Merchant_396,27118.36
TX0000000328,ACC00000146,2024-11-18 03:10:30,"1908,47",USD,refund,transport,Merchant_224,27709.53
TX0000000329,ACC00000009,2024-11-16 06:03:05,4022.52,USD,transfer,groceries,Merchant_407,43724.81
TX0000000330,ACC00000086,2024-07-23 14:58:19,2768.19,CAD,credit,salary,Merchant_383,3692.27
TX0000000331,ACC00000192,2024-08-01 19:50:56 EST,2635.39,USD,fee,utilities,Merchant_476,20072.23
TX0000000332,ACC00000063,2024-08-28 18:16:17,2084.73,USD,refund,entertainment,Merchant_457,887.05
TX0000000333,ACC00000192,2024-09-09 09:39:56,2187.65,USD,fee,entertainment,Merchant_254,42804.02
TX0000000334,ACC00000179,2024-07-05 09:40:21,3747.18,USD,transfer,utilities,Merchant_55,19814.88
TX0000000335,ACC00000105,2024-11-02 06:09:45,2654.05,USD,fee,entertainment,Merchant_412,49075.27
TX0000000336,ACC00000092,2024-10-07 19:47:02,854.39,USD,transfer,healthcare,Merchant_286,4366.02
TX0000000337,ACC00000141,2024-08-02 08:43:31,"2270,49",JPY,credit,utilities,Merchant_469,43750.12
TX0000000338,ACC00000095,2024-07-11 20:11:26,1299.85,USD,fee,salary,Merchant_329,47125.41
TX0000000339,ACC00000157,2024-10-10 16:18:47,1977.72,USD,debit,salary,Merchant_426,22345.97
TX0000000340,ACC00000026,2024-08-27 10:42:50,4.47e+03,USD,refund,utilities,Merchant_234,34878.67
TX0000000341,ACC00000071,2024-10-02 19:23:04 PST,"766,73",CHF,transfer,utilities,Merchant_407,33911.55
TX0000000342,ACC00000110,2024-08-19 03:49:10,1695.93,GBP,transfer,entertainment,Merchant_267,33642.0
TX0000000343,ACC00000122,2024-11-20 15:33:49,"3220,82",USD,transfer,salary,Merchant_228,33181.88
TX0000000344,ACC00000124,2024-09-20 19:24:49,1596.88,CAD,debit,dining,Merchant_167,44904.73
TX0000000345,ACC00000164,2024-08-18 07:39:16Z,3243.56,GBP,transfer,healthcare,Merchant_393,35447.32
TX0000000346,ACC00000106,2024-09-20 01:30:42,2463.65,USD,refund,entertainment,Merchant_487,16880.65
TX0000000347,ACC00000014,2024-07-08 07:00:53,"2911,73",AUD,fee,shopping,Merchant_485,38407.32
TX0000000348,ACC00000152,2024-11-25 15:19:55,563.65,GBP,fee,salary,Merchant_64,10604.4
TX0000000349,ACC00000065,2024-06-15 05:03:07,616.22,USD,fee,salary,Merchant_440,16717.99
TX0000000350,ACC00000169,2024-07-29 17:39:16,1202.72,CHF,transfer,salary,Merchant_69,3680.65
TX0000000351,ACC00000066,2024-07-15 19:23:29 PST,4.81e+03,USD,debit,healthcare,Merchant_176,16904.65
TX0000000352,ACC00000137,2024-08-10 04:46:40,2439.5,USD,transfer,dining,Merchant_240,4852.01
TX0000000353,ACC00000138,2024-07-26 03:42:20,759.09,USD,transfer,dining,Merchant_179,43049.1
TX0000000354,ACC00000089,2024-10-20 08:53:49,3371.08,USD,fee,transport,Merchant_427,29145.44
TX0000000355,ACC00000012,2024-10-03 19:59:32,489.51,USD,credit,transport,Merchant_322,20498.33
TX0000000356,ACC00000190,2024-11-11 11:49:12,2053.31,USD,transfer,salary,Merchant_1,11992.97
TX0000000357,ACC00000114,2024-08-16 08:29:06,1258.86,EUR,debit,transport,Merchant_374,40362.5
TX0000000358,ACC00000178,2024-10-06 05:37:31,3602.1,USD,credit,transport,Merchant_64,40351.19
TX0000000359,ACC00000133,2024-10-21 19:45:20,2859.96,USD,credit,salary,Merchant_481,49735.23
TX0000000360,ACC00000007,2024-08-12 19:45:49,2012.71,USD,credit,shopping,Merchant_52,6220.79
TX0000000361,ACC00000011,2024-06-05 10:29:22,3079.26,CHF,debit,salary,Merchant_384,1658.87
TX0000000362,ACC00000009,2024-06-10 20:29:36,3953.1,USD,fee,shopping,Merchant_359,13558.55
TX0000000363,ACC00000181,2024-10-31 13:33:20,1569.77,USD,credit,utilities,Merchant_384,4983.55
TX0000000364,ACC00000150,2024-09-03 02:51:49,1182.52,USD,fee,salary,Merchant_206,27528.89
TX0000000365,ACC00000062,2024-11-21 15:22:12,3.95e+03,USD,transfer,dining,Merchant_361,24391.67
TX0000000366,ACC00000035,2024-10-14 03:26:02,2445.76,USD,refund,healthcare,Merchant_139,22777.28
TX0000000367,ACC00000050,2024-06-22 14:14:51+00:00,1727.68,USD,refund,groceries,Merchant_39,5412.88
TX0000000368,ACC00000043,2024-08-09 14:03:38,2.34e+03,USD,fee,transport,Merchant_500,42877.79
TX0000000369,ACC00000081,2024-11-05 15:27:25,4255.48,USD,fee,shopping,Merchant_227,46151.92
TX0000000370,ACC00000197,2024-06-18 06:17:33,4816.36,USD,debit,groceries,Merchant_469,9881.26
TX0000000371,ACC00000112,2024-09-26 05:46:14+00:00,4023.16,USD,transfer,entertainment,Merchant_200,38731.55
TX0000000372,ACC00000172,2024-06-08 00:11:54,1714.18,USD,fee,healthcare,Merchant_460,47434.32
TX0000000373,ACC00000130,2024-09-30 02:16:45 UTC,3892.24,USD,refund,shopping,Merchant_220,3508.65
TX0000000374,ACC00000051,2024-10-28 11:05:51,632.15,EUR,credit,utilities,Merchant_136,6508.29
TX0000000375,ACC00000022,2024-11-09 05:10:20,4333.82,USD,debit,salary,Merchant_405,40274.69
TX0000000376,ACC00000159,2024-11-13 01:36:51,4892.27,USD,transfer,shopping,Merchant_389,42160.8
TX0000000377,ACC00000096,2024-08-21 22:16:40,3145.95,USD,credit,entertainment,Merchant_192,18939.37
TX0000000378,ACC00000025,2024-11-23 18:17:18,4622.75,USD,refund,dining,Merchant_44,5557.83
TX0000000379,ACC00000176,2024-07-25 20:58:28 EST,9.39e+02,EUR,transfer,entertainment,Merchant_30,48321.92
TX0000000380,ACC00000152,2024-07-24 01:52:41,"3217,7",USD,credit,salary,Merchant_429,5103.34
TX0000000381,ACC00000072,2024-09-19 00:19:49 PST,499.49,USD,fee,utilities,Merchant_134,38951.86
TX0000000382,ACC00000170,2024-09-07 05:08:10,140.48,AUD,refund,healthcare,Merchant_102,3817.59
TX0000000383,ACC00000114,2024-08-02 18:17:03,"4,497.10",USD,credit,healthcare,Merchant_467,5653.48
TX0000000384,ACC00000102,2024-09-08 08:12:00,2541.28,USD,transfer,salary,Merchant_465,43934.64
TX0000000385,ACC00000171,2024-10-02 09:46:36+00:00,53.82,USD,fee,shopping,Merchant_56,21147.21
TX0000000386,ACC00000096,2024-10-18 15:49:29,1886.71,USD,debit,salary,Merchant_216,37049.08
TX0000000387,ACC00000025,2024-11-15 23:44:53-05:00,329.34,JPY,fee,entertainment,Merchant_22,20860.2
TX0000000388,ACC00000169,2024-08-13 01:33:54,2581.21,USD,transfer,utilities,Merchant_257,28089.62
TX0000000389,ACC00000042,2024-09-09 02:14:02,"1131,71",USD,fee,transport,Merchant_336,41372.8
TX0000000390,ACC00000151,2024-08-24 20:16:39,2147.57,USD,refund,utilities,Merchant_206,14995.68
TX0000000391,ACC00000175,2024-06-10 18:45:57,3423.75,USD,debit,shopping,Merchant_402,11611.48
TX0000000392,ACC00000166,2024-08-05 02:02:36,3596.87,CHF,debit,healthcare,Merchant_153,37559.37
TX0000000393,ACC00000153,2024-07-04 18:52:42,4990.25,EUR,fee,groceries,Merchant_64,35287.86
TX0000000394,ACC00000049,2024-10-20 10:47:55,1869.44,USD,fee,entertainment,Merchant_297,28736.02
TX0000000395,ACC00000086,2024-09-09 22:00:29,"1387,08",USD,credit,utilities,Merchant_307,5981.5
TX0000000396,ACC00000088,2024-08-04 04:57:25,3643.4,GBP,credit,shopping,Merchant_408,39069.85
TX0000000397,ACC00000194,2024-06-01 12:11:07,2117.79,CAD,debit,salary,Merchant_188,36775.03
TX0000000398,ACC00000060,2024-08-11 00:00:09,4324.33,USD,credit,dining,Merchant_280,46410.02
TX0000000399,ACC00000164,2024-07-31 00:52:19,"961,43",USD,debit,groceries,Merchant_210,41975.88
TX0000000400,ACC00000123,2024-09-01 22:15:56,4.02e+03,CHF,transfer,dining,Merchant_471,42579.02
TX0000000401,ACC00000032,2024-08-04 20:36:13,3857.67,AUD,debit,entertainment,Merchant_377,35330.32
TX0000000402,ACC00000140,2024-06-21 17:03:58,4039.23,GBP,credit,healthcare,Merchant_45,4512.51
TX0000000403,ACC00000124,2024-10-25 18:23:32+00:00,4.76e+03,USD,refund,groceries,Merchant_478,29187.04
TX0000000404,ACC00000127,2024-07-27 18:51:48,4311.75,USD,fee,utilities,Merchant_439,22744.41
TX0000000405,ACC00000116,2024-10-04 06:01:12,164.26,USD,debit,transport,Merchant_38,20599.2
TX0000000406,ACC00000024,2024-07-04 16:58:59,"3493,54",USD,fee,transport,Merchant_277,340.15
TX0000000407,ACC00000115,2024-07-31 04:40:35,2.95e+03,USD,fee,transport,Merchant_60,10520.81
TX0000000408,ACC00000171,2024-10-21 22:48:53,2019.16,USD,fee,groceries,Merchant_5,23292.93
TX0000000409,ACC00000183,2024-09-08 16:14:19,1.62e+03,USD,refund,salary,Merchant_347,47713.02
TX0000000410,ACC00000121,2024-11-11 05:53:14,4213.95,CHF,credit,groceries,Merchant_117,31988.73
TX0000000411,ACC00000185,2024-07-28 13:16:37,3956.43,EUR,fee,dining,Merchant_468,37446.0
TX0000000412,ACC00000139,2024-10-06 16:55:21,582.44,USD,transfer,groceries,Merchant_301,116.08
TX0000000413,ACC00000030,2024-08-18 06:55:28,"3627,08",USD,refund,utilities,Merchant_177,10939.11
TX0000000414,ACC00000014,2024-09-08 08:54:21,4225.78,USD,fee,dining,Merchant_419,8193.68
TX0000000415,ACC00000031,2024-10-28 06:56:19,4013.93,USD,debit,utilities,Merchant_27,20736.47
TX0000000416,ACC00000075,2024-10-03 02:30:25,1534.06,USD,transfer,shopping,Merchant_175,22533.79
TX0000000417,ACC00000100,2024-09-27 12:32:36,3951.45,USD,refund,healthcare,Merchant_152,7669.86
TX0000000418,ACC00000003,2024-10-08 18:17:43,124.62,USD,refund,transport,Merchant_490,10240.55
TX0000000419,ACC00000112,2024-11-23 20:33:54,1745.03,JPY,fee,entertainment,Merchant_473,20901.43
TX0000000420,ACC00000105,2024-11-15 06:55:26,339.33,AUD,refund,salary,Merchant_18,26018.21
TX0000000421,ACC00000096,2024-11-07 22:56:28 PST,"4451,96",USD,fee,groceries,Merchant_388,22007.74
TX0000000422,ACC00000097,2024-11-15 14:36:36,4465.51,USD,credit,salary,Merchant_240,20372.77
TX0000000423,ACC00000018,2024-10-29 13:56:47,4.04e+03,USD,debit,groceries,Merchant_485,46147.63
TX0000000424,ACC00000045,2024-09-21 15:22:07,650.95,AUD,credit,groceries,Merchant_209,29893.99
TX0000000425,ACC00000050,2024-10-18 04:58:10,"1,437.81",USD,credit,groceries,Merchant_404,8281.78
TX0000000426,ACC00000098,2024-07-07 14:39:37,4645.44,USD,debit,shopping,Merchant_417,12686.34
TX0000000427,ACC00000001,2024-06-08 20:36:16,3538.88,USD,fee,dining,Merchant_336,34034.54
TX0000000428,ACC00000200,2024-07-04 14:21:28,2.69e+03,CAD,credit,transport,Merchant_47,19650.21
TX0000000429,ACC00000009,2024-07-06 00:21:15,2412.49,USD,fee,transport,Merchant_130,41748.75
TX0000000430,ACC00000088,2024-10-15 01:21:18,"2,659.01",USD,credit,utilities,Merchant_60,39015.63
TX0000000431,ACC00000066,2024-10-28 04:48:48,3997.99,GBP,credit,dining,Merchant_180,39186.81
TX0000000432,ACC00000114,2024-08-19 12:33:51,33.3,USD,fee,transport,Merchant_497,12454.31
TX0000000433,ACC00000109,2024-07-04 19:21:51 UTC,150.29,USD,refund,salary,Merchant_279,27900.83
TX0000000434,ACC00000034,2024-09-10 08:43:11,211.17,USD,credit,utilities,Merchant_128,36133.13
TX0000000435,ACC00000184,2024-06-20 23:02:57,4496.77,USD,transfer,shopping,Merchant_494,31109.46
TX0000000436,ACC00000121,2024-09-15 14:37:49,"2883,87",USD,refund,salary,Merchant_82,6672.75
TX0000000437,ACC00000041,2024-10-11 23:12:52,"3988,11",USD,transfer,dining,Merchant_409,3906.8
TX0000000438,ACC00000148,2024-09-13 13:36:52 EST,5.66e+02,USD,fee,transport,Merchant_154,45794.1
TX0000000439,ACC00000143,2024-06-30 21:00:15,974.3,USD,refund,groceries,Merchant_242,9219.29
TX0000000440,ACC00000125,2024-06-02 08:20:05,3508.22,USD,transfer,dining,Merchant_351,9021.99
TX0000000441,ACC00000168,2024-06-21 12:01:09,"3405,85",USD,debit,utilities,Merchant_371,36558.06
TX0000000442,ACC00000071,2024-10-04 19:19:23,4.74e+03,USD,refund,salary,Merchant_318,3434.48
TX0000000443,ACC00000069,2024-07-07 05:55:44,341.69,USD,fee,shopping,Merchant_68,43435.34
TX0000000444,ACC00000044,2024-09-28 18:41:47,90.51,USD,fee,salary,Merchant_130,4973.99
TX0000000445,ACC00000015,2024-08-10 13:52:03+00:00,1149.83,USD,fee,dining,Merchant_150,36093.4
TX0000000446,ACC00000127,2024-10-17 14:12:00,"2864,75",USD,credit,healthcare,Merchant_353,18685.91
TX0000000447,ACC00000013,2024-10-21 14:25:34,3536.38,USD,debit,transport,Merchant_172,622.24
TX0000000448,ACC00000069,2024-09-24 03:09:14,673.78,USD,refund,dining,Merchant_257,24322.79
TX0000000449,ACC00000012,2024-11-28 11:39:40,2302.06,CHF,debit,shopping,Merchant_255,4873.12
TX0000000450,ACC00000019,2024-11-03 23:42:08,"139,52",USD,refund,entertainment,Merchant_24,6543.42
TX0000000451,ACC00000061,2024-07-02 01:09:35,3619.39,USD,credit,entertainment,Merchant_497,17706.3
TX0000000452,ACC00000051,2024-10-23 22:53:00,4156.87,USD,fee,dining,Merchant_259,28809.92
TX0000000453,ACC00000162,2024-07-13 02:58:06,1719.01,USD,transfer,dining,Merchant_416,48236.86
TX0000000454,ACC00000114,2024-07-02 10:27:53,1055.85,JPY,debit,transport,Merchant_308,30257.46
TX0000000455,ACC00000118,2024-07-13 08:57:50,2333.76,USD,transfer,utilities,Merchant_406,41541.45
TX0000000456,ACC00000150,2024-08-19 13:19:35,4053.7,USD,fee,entertainment,Merchant_198,41353.62
TX0000000457,ACC00000178,2024-07-04 19:38:05,"2586,14",USD,debit,entertainment,Merchant_154,27316.14
TX0000000458,ACC00000195,2024-11-16 02:50:58,2349.66,AUD,fee,salary,Merchant_246,22531.63
TX0000000459,ACC00000088,2024-07-14 16:19:12,3177.15,GBP,transfer,salary,Merchant_266,9957.89
TX0000000460,ACC00000087,2024-10-05 13:38:55,"1,882.58",USD,fee,transport,Merchant_115,23879.99
TX0000000461,ACC00000147,2024-10-12 05:41:02+00:00,4174.75,USD,debit,healthcare,Merchant_139,30707.83
TX0000000462,ACC00000149,2024-10-16 04:01:41Z,1484.85,USD,fee,groceries,Merchant_321,14721.27
TX0000000463,ACC00000108,2024-06-09 07:03:36,1436.12,USD,transfer,salary,Merchant_117,30110.23
TX0000000464,ACC00000178,2024-10-01 21:08:18,4395.03,USD,credit,entertainment,Merchant_188,20335.33
TX0000000465,ACC00000154,2024-08-07 03:09:59,166.23,USD,credit,groceries,Merchant_305,20688.31
TX0000000466,ACC00000026,2024-06-23 06:17:59,"4,151.09",USD,transfer,entertainment,Merchant_239,48729.67
